,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated,q0_raw,q1_raw,q2_raw,q3_raw
1398.00000,13.64900,0.27535,-0.54233,0.65410,0.44968,0.27535,-0.54233,0.65410,0.44968
1399.00000,13.65900,0.26809,-0.53319,0.66045,0.45568,0.26809,-0.53319,0.66045,0.45568
1400.00000,13.66900,0.26062,-0.52373,0.66708,0.46130,0.26062,-0.52373,0.66708,0.46130
1401.00000,13.67900,0.25309,-0.51389,0.67397,0.46650,0.25309,-0.51389,0.67397,0.46650
1402.00000,13.68900,0.24557,-0.50362,0.68114,0.47128,0.24557,-0.50362,0.68114,0.47128
1403.00000,13.69900,0.23811,-0.49289,0.68860,0.47560,0.23811,-0.49289,0.68860,0.47560
1404.00000,13.70900,0.23072,-0.48171,0.69631,0.47945,0.23072,-0.48171,0.69631,0.47945
1405.00000,13.71900,0.22345,-0.47014,0.70422,0.48282,0.22345,-0.47014,0.70422,0.48282
1406.00000,13.72900,0.21636,-0.45821,0.71228,0.48569,0.21636,-0.45821,0.71228,0.48569
1407.00000,13.73900,0.20946,-0.44594,0.72046,0.48805,0.20946,-0.44594,0.72046,0.48805
1408.00000,13.74900,0.20279,-0.43340,0.72872,0.48991,0.20279,-0.43340,0.72872,0.48991
1409.00000,13.75900,0.19640,-0.42058,0.73702,0.49127,0.19640,-0.42058,0.73702,0.49127
1410.00000,13.76900,0.19034,-0.40755,0.74533,0.49210,0.19034,-0.40755,0.74533,0.49210
1411.00000,13.77900,0.18464,-0.39443,0.75357,0.49240,0.18464,-0.39443,0.75357,0.49240
1412.00000,13.78900,0.17938,-0.38133,0.76167,0.49221,0.17938,-0.38133,0.76167,0.49221
1413.00000,13.79900,0.17459,-0.36830,0.76960,0.49152,0.17459,-0.36830,0.76960,0.49152
1414.00000,13.80900,0.17033,-0.35538,0.77733,0.49036,0.17033,-0.35538,0.77733,0.49036
1415.00000,13.81900,0.16658,-0.34261,0.78484,0.48877,0.16658,-0.34261,0.78484,0.48877
1416.00000,13.82900,0.16338,-0.33004,0.79210,0.48678,0.16338,-0.33004,0.79210,0.48678
1417.00000,13.83900,0.16073,-0.31765,0.79913,0.48441,0.16073,-0.31765,0.79913,0.48441
1418.00000,13.84900,0.15861,-0.30547,0.80591,0.48170,0.15861,-0.30547,0.80591,0.48170
1419.00000,13.85900,0.15701,-0.29349,0.81244,0.47871,0.15701,-0.29349,0.81244,0.47871
1420.00000,13.86900,0.15592,-0.28174,0.81870,0.47544,0.15592,-0.28174,0.81870,0.47544
1421.00000,13.87900,0.15537,-0.27024,0.82470,0.47192,0.15537,-0.27024,0.82470,0.47192
1422.00000,13.88900,0.15536,-0.25904,0.83040,0.46818,0.15536,-0.25904,0.83040,0.46818
1423.00000,13.89900,0.15586,-0.24825,0.83578,0.46428,0.15586,-0.24825,0.83578,0.46428
1424.00000,13.90900,0.15693,-0.23789,0.84082,0.46022,0.15693,-0.23789,0.84082,0.46022
1425.00000,13.91900,0.15861,-0.22794,0.84554,0.45602,0.15861,-0.22794,0.84554,0.45602
1426.00000,13.92900,0.16088,-0.21838,0.84994,0.45169,0.16088,-0.21838,0.84994,0.45169
1427.00000,13.93900,0.16366,-0.20925,0.85404,0.44727,0.16366,-0.20925,0.85404,0.44727
1428.00000,13.94900,0.16688,-0.20053,0.85784,0.44277,0.16688,-0.20053,0.85784,0.44277
1429.00000,13.95900,0.17050,-0.19218,0.86136,0.43824,0.17050,-0.19218,0.86136,0.43824
1430.00000,13.96900,0.17444,-0.18412,0.86462,0.43371,0.17444,-0.18412,0.86462,0.43371
1431.00000,13.97900,0.17862,-0.17623,0.86763,0.42925,0.17862,-0.17623,0.86763,0.42925
1432.00000,13.98900,0.18299,-0.16845,0.87041,0.42489,0.18299,-0.16845,0.87041,0.42489
1433.00000,13.99900,0.18744,-0.16070,0.87297,0.42068,0.18744,-0.16070,0.87297,0.42068
1434.00000,14.00900,0.19186,-0.15292,0.87533,0.41666,0.19186,-0.15292,0.87533,0.41666
1435.00000,14.01900,0.19617,-0.14504,0.87750,0.41290,0.19617,-0.14504,0.87750,0.41290
1436.00000,14.02900,0.20031,-0.13703,0.87948,0.40940,0.20031,-0.13703,0.87948,0.40940
1437.00000,14.03900,0.20421,-0.12888,0.88130,0.40620,0.20421,-0.12888,0.88130,0.40620
1438.00000,14.04900,0.20780,-0.12061,0.88297,0.40327,0.20780,-0.12061,0.88297,0.40327
1439.00000,14.05900,0.21107,-0.11225,0.88451,0.40062,0.21107,-0.11225,0.88451,0.40062
1440.00000,14.06900,0.21407,-0.10380,0.88590,0.39823,0.21407,-0.10380,0.88590,0.39823
1441.00000,14.07900,0.21681,-0.09528,0.88713,0.39612,0.21681,-0.09528,0.88713,0.39612
1442.00000,14.08900,0.21932,-0.08673,0.88821,0.39430,0.21932,-0.08673,0.88821,0.39430
1443.00000,14.09900,0.22154,-0.07814,0.88914,0.39274,0.22154,-0.07814,0.88914,0.39274
1444.00000,14.10900,0.22345,-0.06956,0.88994,0.39146,0.22345,-0.06956,0.88994,0.39146
1445.00000,14.11900,0.22502,-0.06093,0.89062,0.39044,0.22502,-0.06093,0.89062,0.39044
1446.00000,14.12900,0.22624,-0.05226,0.89119,0.38969,0.22624,-0.05226,0.89119,0.38969
1447.00000,14.13900,0.22712,-0.04359,0.89164,0.38922,0.22712,-0.04359,0.89164,0.38922
1448.00000,14.14900,0.22771,-0.03500,0.89195,0.38904,0.22771,-0.03500,0.89195,0.38904
1449.00000,14.15900,0.22801,-0.02653,0.89214,0.38909,0.22801,-0.02653,0.89214,0.38909
1450.00000,14.16900,0.22802,-0.01826,0.89224,0.38933,0.22802,-0.01826,0.89224,0.38933
1451.00000,14.17900,0.22777,-0.01022,0.89226,0.38972,0.22777,-0.01022,0.89226,0.38972
1452.00000,14.18900,0.22726,-0.00240,0.89224,0.39020,0.22726,-0.00240,0.89224,0.39020
1453.00000,14.19900,0.22649,0.00516,0.89219,0.39073,0.22649,0.00516,0.89219,0.39073
1454.00000,14.20900,0.22544,0.01238,0.89215,0.39127,0.22544,0.01238,0.89215,0.39127
1455.00000,14.21900,0.22407,0.01921,0.89215,0.39179,0.22407,0.01921,0.89215,0.39179
1456.00000,14.22900,0.22242,0.02563,0.89220,0.39223,0.22242,0.02563,0.89220,0.39223
1457.00000,14.23900,0.22044,0.03165,0.89237,0.39254,0.22044,0.03165,0.89237,0.39254
1458.00000,14.24900,0.21804,0.03734,0.89268,0.39267,0.21804,0.03734,0.89268,0.39267
1459.00000,14.25900,0.21520,0.04268,0.89318,0.39256,0.21520,0.04268,0.89318,0.39256
1460.00000,14.26900,0.21188,0.04776,0.89386,0.39222,0.21188,0.04776,0.89386,0.39222
1461.00000,14.27900,0.20790,0.05274,0.89475,0.39169,0.20790,0.05274,0.89475,0.39169
1462.00000,14.28900,0.20312,0.05779,0.89579,0.39110,0.20312,0.05779,0.89579,0.39110
1463.00000,14.29900,0.19745,0.06307,0.89693,0.39057,0.19745,0.06307,0.89693,0.39057
1464.00000,14.30900,0.19090,0.06855,0.89814,0.39013,0.19090,0.06855,0.89814,0.39013
1465.00000,14.31900,0.18349,0.07404,0.89943,0.38971,0.18349,0.07404,0.89943,0.38971
1466.00000,14.32900,0.17527,0.07937,0.90084,0.38918,0.17527,0.07937,0.90084,0.38918
1467.00000,14.33900,0.16636,0.08439,0.90237,0.38849,0.16636,0.08439,0.90237,0.38849
1468.00000,14.34900,0.15686,0.08895,0.90402,0.38760,0.15686,0.08895,0.90402,0.38760
1469.00000,14.35900,0.14683,0.09302,0.90577,0.38647,0.14683,0.09302,0.90577,0.38647
1470.00000,14.36900,0.13631,0.09654,0.90767,0.38501,0.13631,0.09654,0.90767,0.38501
1471.00000,14.37900,0.12533,0.09945,0.90973,0.38314,0.12533,0.09945,0.90973,0.38314
1472.00000,14.38900,0.11399,0.10163,0.91196,0.38080,0.11399,0.10163,0.91196,0.38080
1473.00000,14.39900,0.10240,0.10295,0.91437,0.37796,0.10240,0.10295,0.91437,0.37796
1474.00000,14.40900,0.09062,0.10333,0.91692,0.37466,0.09062,0.10333,0.91692,0.37466
1475.00000,14.41900,0.07870,0.10282,0.91955,0.37104,0.07870,0.10282,0.91955,0.37104
1476.00000,14.42900,0.06664,0.10145,0.92218,0.36722,0.06664,0.10145,0.92218,0.36722
1477.00000,14.43900,0.05446,0.09920,0.92479,0.36325,0.05446,0.09920,0.92479,0.36325
1478.00000,14.44900,0.04234,0.09597,0.92737,0.35915,0.04234,0.09597,0.92737,0.35915
1479.00000,14.45900,0.03046,0.09156,0.92991,0.35489,0.03046,0.09156,0.92991,0.35489
1480.00000,14.46900,0.01903,0.08575,0.93247,0.35040,0.01903,0.08575,0.93247,0.35040
1481.00000,14.47900,0.00812,0.07850,0.93502,0.34570,0.00812,0.07850,0.93502,0.34570
1482.00000,14.48900,-0.00239,0.06999,0.93748,0.34091,-0.00239,0.06999,0.93748,0.34091
1483.00000,14.49900,-0.01257,0.06039,0.93977,0.33619,-0.01257,0.06039,0.93977,0.33619
1484.00000,14.50900,-0.02242,0.04976,0.94181,0.33169,-0.02242,0.04976,0.94181,0.33169
1485.00000,14.51900,-0.03187,0.03813,0.94355,0.32747,-0.03187,0.03813,0.94355,0.32747
1486.00000,14.52900,-0.04093,0.02547,0.94497,0.32359,-0.04093,0.02547,0.94497,0.32359
1487.00000,14.53900,-0.04962,0.01186,0.94601,0.32010,-0.04962,0.01186,0.94601,0.32010
1488.00000,14.54900,-0.05804,-0.00256,0.94661,0.31711,-0.05804,-0.00256,0.94661,0.31711
1489.00000,14.55900,-0.06632,-0.01756,0.94671,0.31470,-0.06632,-0.01756,0.94671,0.31470
1490.00000,14.56900,-0.07455,-0.03296,0.94626,0.31296,-0.07455,-0.03296,0.94626,0.31296
1491.00000,14.57900,-0.08275,-0.04861,0.94525,0.31192,-0.08275,-0.04861,0.94525,0.31192
1492.00000,14.58900,-0.09088,-0.06440,0.94367,0.31159,-0.09088,-0.06440,0.94367,0.31159
1493.00000,14.59900,-0.09882,-0.08028,0.94154,0.31192,-0.09882,-0.08028,0.94154,0.31192
1494.00000,14.60900,-0.10641,-0.09623,0.93889,0.31289,-0.10641,-0.09623,0.93889,0.31289
1495.00000,14.61900,-0.11352,-0.11220,0.93575,0.31448,-0.11352,-0.11220,0.93575,0.31448
1496.00000,14.62900,-0.12010,-0.12814,0.93212,0.31671,-0.12010,-0.12814,0.93212,0.31671
1497.00000,14.63900,-0.12609,-0.14405,0.92801,0.31960,-0.12609,-0.14405,0.92801,0.31960
1498.00000,14.64900,-0.13146,-0.15990,0.92343,0.32316,-0.13146,-0.15990,0.92343,0.32316
1499.00000,14.65900,-0.13616,-0.17568,0.91837,0.32740,-0.13616,-0.17568,0.91837,0.32740
1500.00000,14.66900,-0.14013,-0.19136,0.91286,0.33231,-0.14013,-0.19136,0.91286,0.33231
1501.00000,14.67900,-0.14324,-0.20695,0.90692,0.33786,-0.14324,-0.20695,0.90692,0.33786
1502.00000,14.68900,-0.14538,-0.22245,0.90056,0.34406,-0.14538,-0.22245,0.90056,0.34406
1503.00000,14.69900,-0.14644,-0.23785,0.89378,0.35092,-0.14644,-0.23785,0.89378,0.35092
1504.00000,14.70900,-0.14638,-0.25317,0.88658,0.35841,-0.14638,-0.25317,0.88658,0.35841
1505.00000,14.71900,-0.14518,-0.26834,0.87896,0.36653,-0.14518,-0.26834,0.87896,0.36653
1506.00000,14.72900,-0.14287,-0.28331,0.87093,0.37524,-0.14287,-0.28331,0.87093,0.37524
1507.00000,14.73900,-0.13947,-0.29804,0.86249,0.38449,-0.13947,-0.29804,0.86249,0.38449
1508.00000,14.74900,-0.13503,-0.31256,0.85360,0.39425,-0.13503,-0.31256,0.85360,0.39425
1509.00000,14.75900,-0.12958,-0.32691,0.84424,0.40448,-0.12958,-0.32691,0.84424,0.40448
1510.00000,14.76900,-0.12313,-0.34109,0.83437,0.41512,-0.12313,-0.34109,0.83437,0.41512
1511.00000,14.77900,-0.11577,-0.35504,0.82401,0.42608,-0.11577,-0.35504,0.82401,0.42608
1512.00000,14.78900,-0.10766,-0.36874,0.81317,0.43727,-0.10766,-0.36874,0.81317,0.43727
1513.00000,14.79900,-0.09898,-0.38225,0.80175,0.44865,-0.09898,-0.38225,0.80175,0.44865
1514.00000,14.80900,-0.08985,-0.39569,0.78963,0.46027,-0.08985,-0.39569,0.78963,0.46027
1515.00000,14.81900,-0.08024,-0.40906,0.77675,0.47212,-0.08024,-0.40906,0.77675,0.47212
1516.00000,14.82900,-0.07014,-0.42217,0.76318,0.48416,-0.07014,-0.42217,0.76318,0.48416
1517.00000,14.83900,-0.05949,-0.43478,0.74906,0.49633,-0.05949,-0.43478,0.74906,0.49633
1518.00000,14.84900,-0.04824,-0.44677,0.73445,0.50858,-0.04824,-0.44677,0.73445,0.50858
1519.00000,14.85900,-0.03639,-0.45812,0.71938,0.52085,-0.03639,-0.45812,0.71938,0.52085
1520.00000,14.86900,-0.02399,-0.46883,0.70389,0.53308,-0.02399,-0.46883,0.70389,0.53308
1521.00000,14.87900,-0.01110,-0.47885,0.68800,0.54520,-0.01110,-0.47885,0.68800,0.54520
1522.00000,14.88900,0.00223,-0.48808,0.67184,0.55714,0.00223,-0.48808,0.67184,0.55714
1523.00000,14.89900,0.01596,-0.49642,0.65555,0.56883,0.01596,-0.49642,0.65555,0.56883
1524.00000,14.90900,0.03000,-0.50382,0.63925,0.58020,0.03000,-0.50382,0.63925,0.58020
1525.00000,14.91900,0.04425,-0.51028,0.62296,0.59125,0.04425,-0.51028,0.62296,0.59125
1526.00000,14.92900,0.05860,-0.51587,0.60672,0.60195,0.05860,-0.51587,0.60672,0.60195
1527.00000,14.93900,0.07294,-0.52057,0.59065,0.61222,0.07294,-0.52057,0.59065,0.61222
1528.00000,14.94900,0.08721,-0.52430,0.57498,0.62201,0.08721,-0.52430,0.57498,0.62201
1529.00000,14.95900,0.10125,-0.52702,0.55984,0.63133,0.10125,-0.52702,0.55984,0.63133
1530.00000,14.96900,0.11489,-0.52878,0.54527,0.64022,0.11489,-0.52878,0.54527,0.64022
1531.00000,14.97900,0.12807,-0.52975,0.53112,0.64875,0.12807,-0.52975,0.53112,0.64875
1532.00000,14.98900,0.14066,-0.52996,0.51745,0.65696,0.14066,-0.52996,0.51745,0.65696
1533.00000,14.99900,0.15262,-0.52941,0.50440,0.66484,0.15262,-0.52941,0.50440,0.66484
1534.00000,15.00900,0.16392,-0.52811,0.49206,0.67239,0.16392,-0.52811,0.49206,0.67239
1535.00000,15.01900,0.17449,-0.52618,0.48038,0.67965,0.17449,-0.52618,0.48038,0.67965
1536.00000,15.02900,0.18441,-0.52384,0.46914,0.68665,0.18441,-0.52384,0.46914,0.68665
1537.00000,15.03900,0.19373,-0.52120,0.45829,0.69339,0.19373,-0.52120,0.45829,0.69339
1538.00000,15.04900,0.20237,-0.51826,0.44792,0.69987,0.20237,-0.51826,0.44792,0.69987
1539.00000,15.05900,0.21022,-0.51507,0.43811,0.70609,0.21022,-0.51507,0.43811,0.70609
1540.00000,15.06900,0.21720,-0.51166,0.42896,0.71205,0.21720,-0.51166,0.42896,0.71205
1541.00000,15.07900,0.22325,-0.50810,0.42053,0.71774,0.22325,-0.50810,0.42053,0.71774
1542.00000,15.08900,0.22835,-0.50445,0.41290,0.72312,0.22835,-0.50445,0.41290,0.72312
1543.00000,15.09900,0.23251,-0.50074,0.40617,0.72816,0.23251,-0.50074,0.40617,0.72816
1544.00000,15.10900,0.23572,-0.49701,0.40039,0.73287,0.23572,-0.49701,0.40039,0.73287
1545.00000,15.11900,0.23800,-0.49331,0.39564,0.73721,0.23800,-0.49331,0.39564,0.73721
1546.00000,15.12900,0.23930,-0.48965,0.39192,0.74119,0.23930,-0.48965,0.39192,0.74119
1547.00000,15.13900,0.23953,-0.48602,0.38931,0.74488,0.23953,-0.48602,0.38931,0.74488
1548.00000,15.14900,0.23864,-0.48238,0.38784,0.74829,0.23864,-0.48238,0.38784,0.74829
1549.00000,15.15900,0.23667,-0.47872,0.38753,0.75142,0.23667,-0.47872,0.38753,0.75142
1550.00000,15.16900,0.23361,-0.47501,0.38842,0.75427,0.23361,-0.47501,0.38842,0.75427
1551.00000,15.17900,0.22943,-0.47126,0.39047,0.75684,0.22943,-0.47126,0.39047,0.75684
1552.00000,15.18900,0.22403,-0.46748,0.39363,0.75916,0.22403,-0.46748,0.39363,0.75916
1553.00000,15.19900,0.21743,-0.46360,0.39784,0.76127,0.21743,-0.46360,0.39784,0.76127
1554.00000,15.20900,0.20972,-0.45958,0.40305,0.76313,0.20972,-0.45958,0.40305,0.76313
1555.00000,15.21900,0.20104,-0.45535,0.40919,0.76472,0.20104,-0.45535,0.40919,0.76472
1556.00000,15.22900,0.19157,-0.45090,0.41616,0.76603,0.19157,-0.45090,0.41616,0.76603
1557.00000,15.23900,0.18140,-0.44618,0.42391,0.76702,0.18140,-0.44618,0.42391,0.76702
1558.00000,15.24900,0.17070,-0.44116,0.43236,0.76766,0.17070,-0.44116,0.43236,0.76766
1559.00000,15.25900,0.15956,-0.43583,0.44144,0.76794,0.15956,-0.43583,0.44144,0.76794
1560.00000,15.26900,0.14803,-0.43015,0.45107,0.76785,0.14803,-0.43015,0.45107,0.76785
1561.00000,15.27900,0.13624,-0.42416,0.46118,0.76736,0.13624,-0.42416,0.46118,0.76736
1562.00000,15.28900,0.12426,-0.41790,0.47168,0.76644,0.12426,-0.41790,0.47168,0.76644
1563.00000,15.29900,0.11239,-0.41147,0.48247,0.76504,0.11239,-0.41147,0.48247,0.76504
1564.00000,15.30900,0.10080,-0.40494,0.49348,0.76311,0.10080,-0.40494,0.49348,0.76311
1565.00000,15.31900,0.08960,-0.39834,0.50460,0.76071,0.08960,-0.39834,0.50460,0.76071
1566.00000,15.32900,0.07872,-0.39168,0.51579,0.75786,0.07872,-0.39168,0.51579,0.75786
1567.00000,15.33900,0.06801,-0.38499,0.52708,0.75455,0.06801,-0.38499,0.52708,0.75455
1568.00000,15.34900,0.05746,-0.37832,0.53849,0.75073,0.05746,-0.37832,0.53849,0.75073
1569.00000,15.35900,0.04688,-0.37160,0.55013,0.74637,0.04688,-0.37160,0.55013,0.74637
1570.00000,15.36900,0.03597,-0.36479,0.56208,0.74142,0.03597,-0.36479,0.56208,0.74142
1571.00000,15.37900,0.02476,-0.35800,0.57429,0.73581,0.02476,-0.35800,0.57429,0.73581
1572.00000,15.38900,0.01352,-0.35132,0.58671,0.72949,0.01352,-0.35132,0.58671,0.72949
1573.00000,15.39900,0.00230,-0.34485,0.59938,0.72236,0.00230,-0.34485,0.59938,0.72236
1574.00000,15.40900,-0.00914,-0.33852,0.61243,0.71432,-0.00914,-0.33852,0.61243,0.71432
1575.00000,15.41900,-0.02099,-0.33217,0.62584,0.70537,-0.02099,-0.33217,0.62584,0.70537
1576.00000,15.42900,-0.03321,-0.32560,0.63947,0.69567,-0.03321,-0.32560,0.63947,0.69567
1577.00000,15.43900,-0.04552,-0.31876,0.65311,0.68540,-0.04552,-0.31876,0.65311,0.68540
1578.00000,15.44900,-0.05770,-0.31168,0.66665,0.67462,-0.05770,-0.31168,0.66665,0.67462
1579.00000,15.45900,-0.06941,-0.30459,0.68002,0.66331,-0.06941,-0.30459,0.68002,0.66331
1580.00000,15.46900,-0.08038,-0.29771,0.69311,0.65154,-0.08038,-0.29771,0.69311,0.65154
1581.00000,15.47900,-0.09049,-0.29119,0.70585,0.63937,-0.09049,-0.29119,0.70585,0.63937
1582.00000,15.48900,-0.09969,-0.28513,0.71817,0.62690,-0.09969,-0.28513,0.71817,0.62690
1583.00000,15.49900,-0.10776,-0.27981,0.73000,0.61416,-0.10776,-0.27981,0.73000,0.61416
1584.00000,15.50900,-0.11467,-0.27535,0.74133,0.60121,-0.11467,-0.27535,0.74133,0.60121
1585.00000,15.51900,-0.12068,-0.27157,0.75218,0.58814,-0.12068,-0.27157,0.75218,0.58814
1586.00000,15.52900,-0.12599,-0.26829,0.76260,0.57496,-0.12599,-0.26829,0.76260,0.57496
1587.00000,15.53900,-0.13076,-0.26537,0.77264,0.56170,-0.13076,-0.26537,0.77264,0.56170
1588.00000,15.54900,-0.13505,-0.26277,0.78229,0.54840,-0.13505,-0.26277,0.78229,0.54840
1589.00000,15.55900,-0.13891,-0.26051,0.79152,0.53511,-0.13891,-0.26051,0.79152,0.53511
1590.00000,15.56900,-0.14230,-0.25873,0.80029,0.52187,-0.14230,-0.25873,0.80029,0.52187
1591.00000,15.57900,-0.14522,-0.25758,0.80858,0.50869,-0.14522,-0.25758,0.80858,0.50869
1592.00000,15.58900,-0.14770,-0.25710,0.81639,0.49556,-0.14770,-0.25710,0.81639,0.49556
1593.00000,15.59900,-0.14974,-0.25742,0.82375,0.48244,-0.14974,-0.25742,0.82375,0.48244
1594.00000,15.60900,-0.15138,-0.25854,0.83062,0.46938,-0.15138,-0.25854,0.83062,0.46938
1595.00000,15.61900,-0.15269,-0.26038,0.83701,0.45640,-0.15269,-0.26038,0.83701,0.45640
1596.00000,15.62900,-0.15367,-0.26298,0.84292,0.44353,-0.15367,-0.26298,0.84292,0.44353
1597.00000,15.63900,-0.15433,-0.26643,0.84834,0.43072,-0.15433,-0.26643,0.84834,0.43072
1598.00000,15.64900,-0.15470,-0.27077,0.85329,0.41792,-0.15470,-0.27077,0.85329,0.41792
1599.00000,15.65900,-0.15485,-0.27605,0.85778,0.40501,-0.15485,-0.27605,0.85778,0.40501
1600.00000,15.66900,-0.15475,-0.28225,0.86179,0.39204,-0.15475,-0.28225,0.86179,0.39204
1601.00000,15.67900,-0.15447,-0.28931,0.86532,0.37903,-0.15447,-0.28931,0.86532,0.37903
1602.00000,15.68900,-0.15411,-0.29715,0.86835,0.36596,-0.15411,-0.29715,0.86835,0.36596
1603.00000,15.69900,-0.15379,-0.30569,0.87090,0.35277,-0.15379,-0.30569,0.87090,0.35277
1604.00000,15.70900,-0.15364,-0.31482,0.87295,0.33947,-0.15364,-0.31482,0.87295,0.33947
1605.00000,15.71900,-0.15372,-0.32448,0.87448,0.32614,-0.15372,-0.32448,0.87448,0.32614
1606.00000,15.72900,-0.15399,-0.33462,0.87547,0.31283,-0.15399,-0.33462,0.87547,0.31283
1607.00000,15.73900,-0.15434,-0.34521,0.87592,0.29960,-0.15434,-0.34521,0.87592,0.29960
1608.00000,15.74900,-0.15470,-0.35628,0.87582,0.28648,-0.15470,-0.35628,0.87582,0.28648
1609.00000,15.75900,-0.15504,-0.36773,0.87517,0.27351,-0.15504,-0.36773,0.87517,0.27351
1610.00000,15.76900,-0.15529,-0.37951,0.87400,0.26074,-0.15529,-0.37951,0.87400,0.26074
1611.00000,15.77900,-0.15541,-0.39155,0.87231,0.24822,-0.15541,-0.39155,0.87231,0.24822
1612.00000,15.78900,-0.15537,-0.40375,0.87016,0.23594,-0.15537,-0.40375,0.87016,0.23594
1613.00000,15.79900,-0.15512,-0.41606,0.86758,0.22391,-0.15512,-0.41606,0.86758,0.22391
1614.00000,15.80900,-0.15464,-0.42847,0.86459,0.21211,-0.15464,-0.42847,0.86459,0.21211
1615.00000,15.81900,-0.15391,-0.44094,0.86123,0.20044,-0.15391,-0.44094,0.86123,0.20044
1616.00000,15.82900,-0.15298,-0.45340,0.85753,0.18886,-0.15298,-0.45340,0.85753,0.18886
1617.00000,15.83900,-0.15190,-0.46578,0.85353,0.17736,-0.15190,-0.46578,0.85353,0.17736
1618.00000,15.84900,-0.15074,-0.47805,0.84925,0.16592,-0.15074,-0.47805,0.84925,0.16592
1619.00000,15.85900,-0.14954,-0.49016,0.84470,0.15451,-0.14954,-0.49016,0.84470,0.15451
1620.00000,15.86900,-0.14838,-0.50209,0.83989,0.14309,-0.14838,-0.50209,0.83989,0.14309
1621.00000,15.87900,-0.14734,-0.51387,0.83480,0.13166,-0.14734,-0.51387,0.83480,0.13166
1622.00000,15.88900,-0.14647,-0.52554,0.82941,0.12018,-0.14647,-0.52554,0.82941,0.12018
1623.00000,15.89900,-0.14583,-0.53713,0.82367,0.10858,-0.14583,-0.53713,0.82367,0.10858
1624.00000,15.90900,-0.14548,-0.54866,0.81758,0.09679,-0.14548,-0.54866,0.81758,0.09679
1625.00000,15.91900,-0.14545,-0.56017,0.81109,0.08479,-0.14545,-0.56017,0.81109,0.08479
1626.00000,15.92900,-0.14572,-0.57172,0.80414,0.07254,-0.14572,-0.57172,0.80414,0.07254
1627.00000,15.93900,-0.14629,-0.58333,0.79670,0.06006,-0.14629,-0.58333,0.79670,0.06006
1628.00000,15.94900,-0.14721,-0.59497,0.78873,0.04737,-0.14721,-0.59497,0.78873,0.04737
1629.00000,15.95900,-0.14849,-0.60662,0.78024,0.03450,-0.14849,-0.60662,0.78024,0.03450
1630.00000,15.96900,-0.15008,-0.61831,0.77117,0.02152,-0.15008,-0.61831,0.77117,0.02152
1631.00000,15.97900,-0.15194,-0.63012,0.76144,0.00849,-0.15194,-0.63012,0.76144,0.00849
1632.00000,15.98900,-0.15408,-0.64208,0.75099,-0.00450,-0.15408,-0.64208,0.75099,-0.00450
1633.00000,15.99900,-0.15655,-0.65406,0.73986,-0.01744,-0.15655,-0.65406,0.73986,-0.01744
1634.00000,16.00900,-0.15941,-0.66598,0.72811,-0.03028,-0.15941,-0.66598,0.72811,-0.03028
1635.00000,16.01900,-0.16268,-0.67777,0.71576,-0.04298,-0.16268,-0.67777,0.71576,-0.04298
1636.00000,16.02900,-0.16643,-0.68937,0.70285,-0.05545,-0.16643,-0.68937,0.70285,-0.05545
1637.00000,16.03900,-0.17066,-0.70073,0.68940,-0.06761,-0.17066,-0.70073,0.68940,-0.06761
1638.00000,16.04900,-0.17534,-0.71183,0.67546,-0.07943,-0.17534,-0.71183,0.67546,-0.07943
1639.00000,16.05900,-0.18042,-0.72265,0.66104,-0.09084,-0.18042,-0.72265,0.66104,-0.09084
1640.00000,16.06900,-0.18585,-0.73319,0.64617,-0.10174,-0.18585,-0.73319,0.64617,-0.10174
1641.00000,16.07900,-0.19162,-0.74342,0.63091,-0.11203,-0.19162,-0.74342,0.63091,-0.11203
1642.00000,16.08900,-0.19771,-0.75335,0.61528,-0.12170,-0.19771,-0.75335,0.61528,-0.12170
1643.00000,16.09900,-0.20407,-0.76300,0.59925,-0.13072,-0.20407,-0.76300,0.59925,-0.13072
1644.00000,16.10900,-0.21067,-0.77240,0.58282,-0.13910,-0.21067,-0.77240,0.58282,-0.13910
1645.00000,16.11900,-0.21745,-0.78156,0.56596,-0.14687,-0.21745,-0.78156,0.56596,-0.14687
1646.00000,16.12900,-0.22437,-0.79051,0.54866,-0.15400,-0.22437,-0.79051,0.54866,-0.15400
1647.00000,16.13900,-0.23141,-0.79928,0.53092,-0.16041,-0.23141,-0.79928,0.53092,-0.16041
1648.00000,16.14900,-0.23861,-0.80787,0.51269,-0.16601,-0.23861,-0.80787,0.51269,-0.16601
1649.00000,16.15900,-0.24601,-0.81631,0.49395,-0.17070,-0.24601,-0.81631,0.49395,-0.17070
1650.00000,16.16900,-0.25364,-0.82458,0.47468,-0.17439,-0.25364,-0.82458,0.47468,-0.17439
1651.00000,16.17900,-0.26150,-0.83266,0.45493,-0.17704,-0.26150,-0.83266,0.45493,-0.17704
1652.00000,16.18900,-0.26954,-0.84053,0.43471,-0.17857,-0.26954,-0.84053,0.43471,-0.17857
1653.00000,16.19900,-0.27769,-0.84822,0.41401,-0.17893,-0.27769,-0.84822,0.41401,-0.17893
1654.00000,16.20900,-0.28588,-0.85571,0.39283,-0.17810,-0.28588,-0.85571,0.39283,-0.17810
1655.00000,16.21900,-0.29405,-0.86301,0.37114,-0.17609,-0.29405,-0.86301,0.37114,-0.17609
