,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated,q0_raw,q1_raw,q2_raw,q3_raw
288,2.549,-0.47343,0.0073,0.88067,-0.01529,-0.47343,0.0073,0.88067,-0.01529
289,2.559,-0.48073,0.00699,0.87671,-0.0148,-0.48073,0.00699,0.87671,-0.0148
290,2.569,-0.4879,0.00661,0.87276,-0.01433,-0.4879,0.00661,0.87276,-0.01433
291,2.579,-0.49496,0.00616,0.86878,-0.01391,-0.49496,0.00616,0.86878,-0.01391
292,2.589,-0.50195,0.00566,0.86477,-0.01354,-0.50195,0.00566,0.86477,-0.01354
293,2.599,-0.50882,0.00513,0.86075,-0.01324,-0.50882,0.00513,0.86075,-0.01324
294,2.609,-0.51559,0.00458,0.85673,-0.01301,-0.51559,0.00458,0.85673,-0.01301
295,2.619,-0.52223,0.00403,0.8527,-0.01284,-0.52223,0.00403,0.8527,-0.01284
296,2.629,-0.52878,0.00347,0.84865,-0.01275,-0.52878,0.00347,0.84865,-0.01275
297,2.639,-0.53527,0.00291,0.84458,-0.01271,-0.53527,0.00291,0.84458,-0.01271
298,2.649,-0.54168,0.00235,0.84049,-0.01273,-0.54168,0.00235,0.84049,-0.01273
299,2.659,-0.54801,0.00179,0.83637,-0.0128,-0.54801,0.00179,0.83637,-0.0128
300,2.669,-0.55424,0.00127,0.83226,-0.01294,-0.55424,0.00127,0.83226,-0.01294
301,2.679,-0.56031,0.00078,0.82818,-0.01314,-0.56031,0.00078,0.82818,-0.01314
302,2.689,-0.56622,0.00032,0.82415,-0.01341,-0.56622,0.00032,0.82415,-0.01341
303,2.699,-0.57199,-0.00014,0.82014,-0.01376,-0.57199,-0.00014,0.82014,-0.01376
304,2.709,-0.57769,-0.00062,0.81613,-0.01418,-0.57769,-0.00062,0.81613,-0.01418
305,2.719,-0.58333,-0.00109,0.8121,-0.01467,-0.58333,-0.00109,0.8121,-0.01467
306,2.729,-0.58893,-0.00158,0.80804,-0.0152,-0.58893,-0.00158,0.80804,-0.0152
307,2.739,-0.59445,-0.00205,0.80397,-0.01576,-0.59445,-0.00205,0.80397,-0.01576
308,2.749,-0.59995,-0.00248,0.79987,-0.01635,-0.59995,-0.00248,0.79987,-0.01635
309,2.759,-0.60541,-0.00288,0.79573,-0.01694,-0.60541,-0.00288,0.79573,-0.01694
310,2.769,-0.61079,-0.00326,0.79159,-0.01754,-0.61079,-0.00326,0.79159,-0.01754
311,2.779,-0.61609,-0.00361,0.78746,-0.01815,-0.61609,-0.00361,0.78746,-0.01815
312,2.789,-0.62131,-0.00391,0.78333,-0.01875,-0.62131,-0.00391,0.78333,-0.01875
313,2.799,-0.62648,-0.00416,0.77918,-0.01933,-0.62648,-0.00416,0.77918,-0.01933
314,2.809,-0.63162,-0.00436,0.77501,-0.01986,-0.63162,-0.00436,0.77501,-0.01986
315,2.819,-0.63673,-0.00447,0.7708,-0.02032,-0.63673,-0.00447,0.7708,-0.02032
316,2.829,-0.64186,-0.00452,0.76653,-0.02071,-0.64186,-0.00452,0.76653,-0.02071
317,2.839,-0.64699,-0.00451,0.7622,-0.02102,-0.64699,-0.00451,0.7622,-0.02102
318,2.849,-0.65213,-0.00446,0.75779,-0.02128,-0.65213,-0.00446,0.75779,-0.02128
319,2.859,-0.65728,-0.0044,0.75333,-0.02148,-0.65728,-0.0044,0.75333,-0.02148
320,2.869,-0.66246,-0.00431,0.74878,-0.02162,-0.66246,-0.00431,0.74878,-0.02162
321,2.879,-0.66764,-0.00419,0.74415,-0.0217,-0.66764,-0.00419,0.74415,-0.0217
322,2.889,-0.67282,-0.00403,0.73947,-0.02174,-0.67282,-0.00403,0.73947,-0.02174
323,2.899,-0.67799,-0.00383,0.73474,-0.02174,-0.67799,-0.00383,0.73474,-0.02174
324,2.909,-0.68314,-0.00358,0.72996,-0.02173,-0.68314,-0.00358,0.72996,-0.02173
325,2.919,-0.68826,-0.00327,0.72513,-0.0217,-0.68826,-0.00327,0.72513,-0.0217
326,2.929,-0.69336,-0.00289,0.72026,-0.02171,-0.69336,-0.00289,0.72026,-0.02171
327,2.939,-0.69845,-0.00244,0.71533,-0.02176,-0.69845,-0.00244,0.71533,-0.02176
328,2.949,-0.7035,-0.00193,0.71036,-0.02184,-0.7035,-0.00193,0.71036,-0.02184
329,2.959,-0.70852,-0.00132,0.70535,-0.02193,-0.70852,-0.00132,0.70535,-0.02193
330,2.969,-0.71349,-0.00062,0.70032,-0.02204,-0.71349,-0.00062,0.70032,-0.02204
331,2.979,-0.71845,0.00018,0.69523,-0.02215,-0.71845,0.00018,0.69523,-0.02215
332,2.989,-0.72336,0.00107,0.69011,-0.02228,-0.72336,0.00107,0.69011,-0.02228
333,2.999,-0.72822,0.00202,0.68497,-0.02243,-0.72822,0.00202,0.68497,-0.02243
334,3.009,-0.73304,0.00302,0.6798,-0.02261,-0.73304,0.00302,0.6798,-0.02261
335,3.019,-0.73783,0.00407,0.67459,-0.02279,-0.73783,0.00407,0.67459,-0.02279
336,3.029,-0.74256,0.00515,0.66936,-0.02299,-0.74256,0.00515,0.66936,-0.02299
337,3.039,-0.74725,0.00626,0.66411,-0.0232,-0.74725,0.00626,0.66411,-0.0232
338,3.049,-0.75187,0.00737,0.65886,-0.02343,-0.75187,0.00737,0.65886,-0.02343
339,3.059,-0.75641,0.00842,0.65362,-0.02365,-0.75641,0.00842,0.65362,-0.02365
340,3.069,-0.7609,0.00939,0.64836,-0.02386,-0.7609,0.00939,0.64836,-0.02386
341,3.079,-0.76533,0.01027,0.6431,-0.02408,-0.76533,0.01027,0.6431,-0.02408
342,3.089,-0.76971,0.01106,0.63784,-0.02429,-0.76971,0.01106,0.63784,-0.02429
343,3.099,-0.77404,0.01175,0.63255,-0.02447,-0.77404,0.01175,0.63255,-0.02447
344,3.109,-0.77834,0.01236,0.62723,-0.02464,-0.77834,0.01236,0.62723,-0.02464
345,3.119,-0.78261,0.01286,0.62189,-0.02479,-0.78261,0.01286,0.62189,-0.02479
346,3.129,-0.78684,0.01328,0.61651,-0.02491,-0.78684,0.01328,0.61651,-0.02491
347,3.139,-0.79103,0.01361,0.61111,-0.02499,-0.79103,0.01361,0.61111,-0.02499
348,3.149,-0.79517,0.01385,0.60572,-0.02505,-0.79517,0.01385,0.60572,-0.02505
349,3.159,-0.79925,0.014,0.60031,-0.0251,-0.79925,0.014,0.60031,-0.0251
350,3.169,-0.8033,0.01405,0.59488,-0.02516,-0.8033,0.01405,0.59488,-0.02516
351,3.179,-0.80732,0.01403,0.58941,-0.02524,-0.80732,0.01403,0.58941,-0.02524
352,3.189,-0.81128,0.01394,0.58394,-0.02534,-0.81128,0.01394,0.58394,-0.02534
353,3.199,-0.81519,0.0138,0.57847,-0.02545,-0.81519,0.0138,0.57847,-0.02545
354,3.209,-0.81904,0.01364,0.57301,-0.02557,-0.81904,0.01364,0.57301,-0.02557
355,3.219,-0.82283,0.01343,0.56754,-0.0257,-0.82283,0.01343,0.56754,-0.0257
356,3.229,-0.82657,0.0132,0.56208,-0.02584,-0.82657,0.0132,0.56208,-0.02584
357,3.239,-0.83026,0.01294,0.55662,-0.02601,-0.83026,0.01294,0.55662,-0.02601
358,3.249,-0.83391,0.01264,0.55113,-0.02621,-0.83391,0.01264,0.55113,-0.02621
359,3.259,-0.83752,0.01233,0.54562,-0.02643,-0.83752,0.01233,0.54562,-0.02643
360,3.269,-0.8411,0.01202,0.54009,-0.02666,-0.8411,0.01202,0.54009,-0.02666
361,3.279,-0.84464,0.01171,0.53452,-0.0269,-0.84464,0.01171,0.53452,-0.0269
362,3.289,-0.84815,0.01139,0.52893,-0.02717,-0.84815,0.01139,0.52893,-0.02717
363,3.299,-0.85162,0.01107,0.52332,-0.02744,-0.85162,0.01107,0.52332,-0.02744
364,3.309,-0.85504,0.01076,0.5177,-0.02773,-0.85504,0.01076,0.5177,-0.02773
365,3.319,-0.85841,0.01047,0.51209,-0.02804,-0.85841,0.01047,0.51209,-0.02804
366,3.329,-0.86174,0.01019,0.50646,-0.02836,-0.86174,0.01019,0.50646,-0.02836
367,3.339,-0.86503,0.00991,0.50081,-0.02869,-0.86503,0.00991,0.50081,-0.02869
368,3.349,-0.86828,0.00965,0.49513,-0.02901,-0.86828,0.00965,0.49513,-0.02901
369,3.359,-0.8715,0.00941,0.48943,-0.02932,-0.8715,0.00941,0.48943,-0.02932
370,3.369,-0.87468,0.00918,0.48371,-0.02962,-0.87468,0.00918,0.48371,-0.02962
371,3.379,-0.87782,0.009,0.47797,-0.0299,-0.87782,0.009,0.47797,-0.0299
372,3.389,-0.88093,0.00884,0.4722,-0.03017,-0.88093,0.00884,0.4722,-0.03017
373,3.399,-0.88401,0.00871,0.46639,-0.03044,-0.88401,0.00871,0.46639,-0.03044
374,3.409,-0.88705,0.00861,0.46056,-0.03069,-0.88705,0.00861,0.46056,-0.03069
375,3.419,-0.89005,0.00857,0.45473,-0.03093,-0.89005,0.00857,0.45473,-0.03093
376,3.429,-0.89301,0.00859,0.44887,-0.03117,-0.89301,0.00859,0.44887,-0.03117
377,3.439,-0.89594,0.00866,0.44297,-0.0314,-0.89594,0.00866,0.44297,-0.0314
378,3.449,-0.89886,0.0088,0.43702,-0.0316,-0.89886,0.0088,0.43702,-0.0316
379,3.459,-0.90174,0.00899,0.43101,-0.03175,-0.90174,0.00899,0.43101,-0.03175
380,3.469,-0.9046,0.00922,0.42497,-0.03185,-0.9046,0.00922,0.42497,-0.03185
381,3.479,-0.90741,0.0095,0.41892,-0.03192,-0.90741,0.0095,0.41892,-0.03192
382,3.489,-0.91018,0.00982,0.41287,-0.03196,-0.91018,0.00982,0.41287,-0.03196
383,3.499,-0.9129,0.01016,0.40681,-0.03198,-0.9129,0.01016,0.40681,-0.03198
384,3.509,-0.91556,0.01054,0.40078,-0.03197,-0.91556,0.01054,0.40078,-0.03197
385,3.519,-0.91816,0.01096,0.39476,-0.03195,-0.91816,0.01096,0.39476,-0.03195
386,3.529,-0.92072,0.0114,0.38876,-0.0319,-0.92072,0.0114,0.38876,-0.0319
387,3.539,-0.92322,0.01186,0.38276,-0.03183,-0.92322,0.01186,0.38276,-0.03183
388,3.549,-0.92569,0.01236,0.37674,-0.03175,-0.92569,0.01236,0.37674,-0.03175
389,3.559,-0.92812,0.01286,0.37071,-0.03166,-0.92812,0.01286,0.37071,-0.03166
390,3.569,-0.9305,0.01337,0.36468,-0.03156,-0.9305,0.01337,0.36468,-0.03156
391,3.579,-0.93283,0.01389,0.35867,-0.03147,-0.93283,0.01389,0.35867,-0.03147
392,3.589,-0.93511,0.0144,0.35266,-0.03138,-0.93511,0.0144,0.35266,-0.03138
393,3.599,-0.93735,0.01492,0.34666,-0.03128,-0.93735,0.01492,0.34666,-0.03128
394,3.609,-0.93955,0.01544,0.34065,-0.03118,-0.93955,0.01544,0.34065,-0.03118
395,3.619,-0.9417,0.01596,0.33462,-0.03108,-0.9417,0.01596,0.33462,-0.03108
396,3.629,-0.94383,0.01645,0.32856,-0.03097,-0.94383,0.01645,0.32856,-0.03097
397,3.639,-0.94592,0.01692,0.32249,-0.03087,-0.94592,0.01692,0.32249,-0.03087
398,3.649,-0.94796,0.01736,0.31644,-0.03076,-0.94796,0.01736,0.31644,-0.03076
399,3.659,-0.94994,0.01777,0.31041,-0.03066,-0.94994,0.01777,0.31041,-0.03066
400,3.669,-0.95188,0.01817,0.3044,-0.03054,-0.95188,0.01817,0.3044,-0.03054
401,3.679,-0.95377,0.01855,0.29841,-0.03043,-0.95377,0.01855,0.29841,-0.03043
402,3.689,-0.95562,0.01891,0.29244,-0.0303,-0.95562,0.01891,0.29244,-0.0303
403,3.699,-0.95741,0.01924,0.2865,-0.03018,-0.95741,0.01924,0.2865,-0.03018
404,3.709,-0.95916,0.01955,0.28059,-0.03008,-0.95916,0.01955,0.28059,-0.03008
405,3.719,-0.96086,0.01983,0.27469,-0.03,-0.96086,0.01983,0.27469,-0.03
406,3.729,-0.96252,0.02007,0.2688,-0.02997,-0.96252,0.02007,0.2688,-0.02997
407,3.739,-0.96413,0.0203,0.26294,-0.02997,-0.96413,0.0203,0.26294,-0.02997
408,3.749,-0.9657,0.02048,0.2571,-0.03001,-0.9657,0.02048,0.2571,-0.03001
409,3.759,-0.96723,0.02064,0.25125,-0.03009,-0.96723,0.02064,0.25125,-0.03009
410,3.769,-0.96872,0.02078,0.24542,-0.03019,-0.96872,0.02078,0.24542,-0.03019
411,3.779,-0.97018,0.02091,0.23957,-0.03031,-0.97018,0.02091,0.23957,-0.03031
412,3.789,-0.9716,0.02103,0.23374,-0.03045,-0.9716,0.02103,0.23374,-0.03045
413,3.799,-0.97297,0.02113,0.22791,-0.0306,-0.97297,0.02113,0.22791,-0.0306
414,3.809,-0.9743,0.02121,0.22213,-0.03077,-0.9743,0.02121,0.22213,-0.03077
415,3.819,-0.97559,0.02129,0.21638,-0.03097,-0.97559,0.02129,0.21638,-0.03097
416,3.829,-0.97683,0.02136,0.21067,-0.03121,-0.97683,0.02136,0.21067,-0.03121
417,3.839,-0.97802,0.02143,0.20499,-0.03146,-0.97802,0.02143,0.20499,-0.03146
418,3.849,-0.97918,0.02151,0.19932,-0.03174,-0.97918,0.02151,0.19932,-0.03174
419,3.859,-0.98031,0.02159,0.19365,-0.03201,-0.98031,0.02159,0.19365,-0.03201
420,3.869,-0.9814,0.02167,0.18799,-0.03227,-0.9814,0.02167,0.18799,-0.03227
421,3.879,-0.98246,0.02174,0.18232,-0.03252,-0.98246,0.02174,0.18232,-0.03252
422,3.889,-0.98349,0.02182,0.17664,-0.03274,-0.98349,0.02182,0.17664,-0.03274
423,3.899,-0.98448,0.02189,0.17095,-0.03295,-0.98448,0.02189,0.17095,-0.03295
424,3.909,-0.98545,0.02194,0.16527,-0.03317,-0.98545,0.02194,0.16527,-0.03317
425,3.919,-0.98638,0.022,0.15957,-0.03339,-0.98638,0.022,0.15957,-0.03339
426,3.929,-0.98728,0.02205,0.15384,-0.0336,-0.98728,0.02205,0.15384,-0.0336
427,3.939,-0.98815,0.02209,0.14811,-0.03382,-0.98815,0.02209,0.14811,-0.03382
428,3.949,-0.98898,0.02213,0.14236,-0.03403,-0.98898,0.02213,0.14236,-0.03403
429,3.959,-0.98978,0.02218,0.13662,-0.03424,-0.98978,0.02218,0.13662,-0.03424
430,3.969,-0.99055,0.02224,0.13089,-0.03442,-0.99055,0.02224,0.13089,-0.03442
431,3.979,-0.99128,0.02233,0.12517,-0.03461,-0.99128,0.02233,0.12517,-0.03461
432,3.989,-0.99198,0.02241,0.11944,-0.03479,-0.99198,0.02241,0.11944,-0.03479
433,3.999,-0.99264,0.02251,0.1137,-0.03499,-0.99264,0.02251,0.1137,-0.03499
434,4.009,-0.99328,0.02262,0.10794,-0.0352,-0.99328,0.02262,0.10794,-0.0352
435,4.019,-0.99388,0.02274,0.10218,-0.03542,-0.99388,0.02274,0.10218,-0.03542
436,4.029,-0.99444,0.02287,0.09641,-0.03565,-0.99444,0.02287,0.09641,-0.03565
437,4.039,-0.99497,0.023,0.09059,-0.0359,-0.99497,0.023,0.09059,-0.0359
438,4.049,-0.99548,0.02315,0.08474,-0.03616,-0.99548,0.02315,0.08474,-0.03616
439,4.059,-0.99595,0.02331,0.07885,-0.03641,-0.99595,0.02331,0.07885,-0.03641
440,4.069,-0.99639,0.02345,0.07293,-0.03667,-0.99639,0.02345,0.07293,-0.03667
441,4.079,-0.99679,0.02357,0.067,-0.03691,-0.99679,0.02357,0.067,-0.03691
442,4.089,-0.99716,0.02364,0.06107,-0.03713,-0.99716,0.02364,0.06107,-0.03713
443,4.099,-0.9975,0.02366,0.05515,-0.03733,-0.9975,0.02366,0.05515,-0.03733
444,4.109,-0.9978,0.02361,0.04926,-0.03749,-0.9978,0.02361,0.04926,-0.03749
445,4.119,-0.99807,0.02349,0.04342,-0.03763,-0.99807,0.02349,0.04342,-0.03763
446,4.129,-0.99831,0.02329,0.03765,-0.03774,-0.99831,0.02329,0.03765,-0.03774
447,4.139,-0.99851,0.02305,0.03197,-0.0378,-0.99851,0.02305,0.03197,-0.0378
448,4.149,-0.99868,0.02278,0.02637,-0.03781,-0.99868,0.02278,0.02637,-0.03781
449,4.159,-0.99882,0.02248,0.02081,-0.03777,-0.99882,0.02248,0.02081,-0.03777
450,4.169,-0.99893,0.02217,0.0153,-0.03768,-0.99893,0.02217,0.0153,-0.03768
451,4.179,-0.99901,0.02185,0.00984,-0.03753,-0.99901,0.02185,0.00984,-0.03753
452,4.189,-0.99906,0.02154,0.00442,-0.03733,-0.99906,0.02154,0.00442,-0.03733
453,4.199,-0.99909,0.02127,-0.00102,-0.03709,-0.99909,0.02127,-0.00102,-0.03709
454,4.209,-0.99908,0.02103,-0.00647,-0.03681,-0.99908,0.02103,-0.00647,-0.03681
455,4.219,-0.99905,0.02083,-0.01197,-0.03649,-0.99905,0.02083,-0.01197,-0.03649
456,4.229,-0.99898,0.02067,-0.01746,-0.03612,-0.99898,0.02067,-0.01746,-0.03612
457,4.239,-0.99889,0.02056,-0.0229,-0.03573,-0.99889,0.02056,-0.0229,-0.03573
458,4.249,-0.99877,0.0205,-0.02829,-0.03532,-0.99877,0.0205,-0.02829,-0.03532
459,4.259,-0.99861,0.02048,-0.03367,-0.03489,-0.99861,0.02048,-0.03367,-0.03489
460,4.269,-0.99843,0.02048,-0.03904,-0.03445,-0.99843,0.02048,-0.03904,-0.03445
461,4.279,-0.99822,0.02052,-0.04443,-0.03401,-0.99822,0.02052,-0.04443,-0.03401
462,4.289,-0.99798,0.0206,-0.04984,-0.03357,-0.99798,0.0206,-0.04984,-0.03357
463,4.299,-0.99771,0.02072,-0.05526,-0.03315,-0.99771,0.02072,-0.05526,-0.03315
464,4.309,-0.9974,0.0209,-0.06072,-0.03275,-0.9974,0.0209,-0.06072,-0.03275
465,4.319,-0.99705,0.02115,-0.06626,-0.03237,-0.99705,0.02115,-0.06626,-0.03237
466,4.329,-0.99667,0.02148,-0.07185,-0.03201,-0.99667,0.02148,-0.07185,-0.03201
467,4.339,-0.99625,0.02186,-0.07744,-0.03168,-0.99625,0.02186,-0.07744,-0.03168
468,4.349,-0.99581,0.02229,-0.083,-0.03138,-0.99581,0.02229,-0.083,-0.03138
469,4.359,-0.99533,0.02276,-0.08853,-0.03111,-0.99533,0.02276,-0.08853,-0.03111
470,4.369,-0.99482,0.02326,-0.09403,-0.03087,-0.99482,0.02326,-0.09403,-0.03087
471,4.379,-0.99428,0.02378,-0.09954,-0.03066,-0.99428,0.02378,-0.09954,-0.03066
472,4.389,-0.9937,0.02433,-0.10502,-0.03048,-0.9937,0.02433,-0.10502,-0.03048
473,4.399,-0.9931,0.02489,-0.11052,-0.03032,-0.9931,0.02489,-0.11052,-0.03032
474,4.409,-0.99246,0.02549,-0.116,-0.03019,-0.99246,0.02549,-0.116,-0.03019
475,4.419,-0.9918,0.02611,-0.12146,-0.03008,-0.9918,0.02611,-0.12146,-0.03008
476,4.429,-0.9911,0.02675,-0.12691,-0.03,-0.9911,0.02675,-0.12691,-0.03
477,4.439,-0.99037,0.02742,-0.13235,-0.02995,-0.99037,0.02742,-0.13235,-0.02995
478,4.449,-0.98961,0.02809,-0.13777,-0.02991,-0.98961,0.02809,-0.13777,-0.02991
479,4.459,-0.98883,0.02875,-0.14317,-0.02989,-0.98883,0.02875,-0.14317,-0.02989
480,4.469,-0.98801,0.02941,-0.14856,-0.02987,-0.98801,0.02941,-0.14856,-0.02987
481,4.479,-0.98717,0.03007,-0.15395,-0.02986,-0.98717,0.03007,-0.15395,-0.02986
482,4.489,-0.9863,0.03072,-0.1593,-0.02984,-0.9863,0.03072,-0.1593,-0.02984
483,4.499,-0.9854,0.03135,-0.16464,-0.02982,-0.9854,0.03135,-0.16464,-0.02982
484,4.509,-0.98448,0.03197,-0.16997,-0.02978,-0.98448,0.03197,-0.16997,-0.02978
485,4.519,-0.98353,0.03256,-0.1753,-0.02973,-0.98353,0.03256,-0.1753,-0.02973
486,4.529,-0.98255,0.03314,-0.18063,-0.02967,-0.98255,0.03314,-0.18063,-0.02967
487,4.539,-0.98154,0.0337,-0.18593,-0.02959,-0.98154,0.0337,-0.18593,-0.02959
488,4.549,-0.98052,0.03425,-0.19117,-0.02951,-0.98052,0.03425,-0.19117,-0.02951
489,4.559,-0.97947,0.03478,-0.19637,-0.02943,-0.97947,0.03478,-0.19637,-0.02943
490,4.569,-0.9784,0.03529,-0.20154,-0.02935,-0.9784,0.03529,-0.20154,-0.02935
491,4.579,-0.97732,0.0358,-0.20668,-0.02926,-0.97732,0.0358,-0.20668,-0.02926
492,4.589,-0.97621,0.03629,-0.21178,-0.02917,-0.97621,0.03629,-0.21178,-0.02917
493,4.599,-0.97508,0.03675,-0.21685,-0.02908,-0.97508,0.03675,-0.21685,-0.02908
494,4.609,-0.97393,0.03719,-0.22188,-0.02898,-0.97393,0.03719,-0.22188,-0.02898
495,4.619,-0.97277,0.0376,-0.22688,-0.02889,-0.97277,0.0376,-0.22688,-0.02889
496,4.629,-0.97158,0.03798,-0.23185,-0.0288,-0.97158,0.03798,-0.23185,-0.0288
497,4.639,-0.97038,0.03834,-0.23678,-0.02871,-0.97038,0.03834,-0.23678,-0.02871
498,4.649,-0.96916,0.03867,-0.24169,-0.02862,-0.96916,0.03867,-0.24169,-0.02862
499,4.659,-0.96792,0.03899,-0.24658,-0.02853,-0.96792,0.03899,-0.24658,-0.02853
500,4.669,-0.96665,0.03929,-0.25146,-0.02844,-0.96665,0.03929,-0.25146,-0.02844
501,4.679,-0.96537,0.03958,-0.25632,-0.02837,-0.96537,0.03958,-0.25632,-0.02837
502,4.689,-0.96406,0.03986,-0.26114,-0.0283,-0.96406,0.03986,-0.26114,-0.0283
503,4.699,-0.96274,0.04013,-0.26594,-0.02824,-0.96274,0.04013,-0.26594,-0.02824
504,4.709,-0.9614,0.04041,-0.2707,-0.0282,-0.9614,0.04041,-0.2707,-0.0282
505,4.719,-0.96004,0.04069,-0.27546,-0.02816,-0.96004,0.04069,-0.27546,-0.02816
506,4.729,-0.95865,0.04096,-0.28023,-0.02813,-0.95865,0.04096,-0.28023,-0.02813
507,4.739,-0.95723,0.0412,-0.285,-0.02809,-0.95723,0.0412,-0.285,-0.02809
508,4.749,-0.95579,0.04142,-0.28976,-0.02804,-0.95579,0.04142,-0.28976,-0.02804
509,4.759,-0.95433,0.04162,-0.2945,-0.02798,-0.95433,0.04162,-0.2945,-0.02798
510,4.769,-0.95287,0.04181,-0.2992,-0.02792,-0.95287,0.04181,-0.2992,-0.02792
511,4.779,-0.95139,0.042,-0.30384,-0.02787,-0.95139,0.042,-0.30384,-0.02787
512,4.789,-0.94991,0.04218,-0.30842,-0.02783,-0.94991,0.04218,-0.30842,-0.02783
513,4.799,-0.94841,0.04236,-0.31297,-0.0278,-0.94841,0.04236,-0.31297,-0.0278
514,4.809,-0.9469,0.04254,-0.31748,-0.02777,-0.9469,0.04254,-0.31748,-0.02777
515,4.819,-0.94539,0.04272,-0.32195,-0.02774,-0.94539,0.04272,-0.32195,-0.02774
516,4.829,-0.94386,0.0429,-0.32639,-0.02771,-0.94386,0.0429,-0.32639,-0.02771
517,4.839,-0.94231,0.04307,-0.33079,-0.02768,-0.94231,0.04307,-0.33079,-0.02768
518,4.849,-0.94076,0.04321,-0.33518,-0.02767,-0.94076,0.04321,-0.33518,-0.02767
519,4.859,-0.93918,0.04335,-0.33955,-0.02765,-0.93918,0.04335,-0.33955,-0.02765
520,4.869,-0.93759,0.04347,-0.34391,-0.02765,-0.93759,0.04347,-0.34391,-0.02765
521,4.879,-0.93597,0.04357,-0.34827,-0.02765,-0.93597,0.04357,-0.34827,-0.02765
522,4.889,-0.93434,0.04365,-0.35261,-0.02765,-0.93434,0.04365,-0.35261,-0.02765
523,4.899,-0.93269,0.04373,-0.35694,-0.02765,-0.93269,0.04373,-0.35694,-0.02765
524,4.909,-0.93103,0.04379,-0.36126,-0.02764,-0.93103,0.04379,-0.36126,-0.02764
525,4.919,-0.92934,0.04385,-0.36557,-0.02764,-0.92934,0.04385,-0.36557,-0.02764
526,4.929,-0.92764,0.04392,-0.36986,-0.02761,-0.92764,0.04392,-0.36986,-0.02761
527,4.939,-0.92592,0.044,-0.37413,-0.02759,-0.92592,0.044,-0.37413,-0.02759
528,4.949,-0.92418,0.0441,-0.3784,-0.02755,-0.92418,0.0441,-0.3784,-0.02755
529,4.959,-0.92242,0.04423,-0.38265,-0.02752,-0.92242,0.04423,-0.38265,-0.02752
530,4.969,-0.92063,0.04439,-0.38692,-0.02749,-0.92063,0.04439,-0.38692,-0.02749
531,4.979,-0.91882,0.04457,-0.39119,-0.02746,-0.91882,0.04457,-0.39119,-0.02746
532,4.989,-0.917,0.04478,-0.39543,-0.02743,-0.917,0.04478,-0.39543,-0.02743
533,4.999,-0.91515,0.04503,-0.39966,-0.0274,-0.91515,0.04503,-0.39966,-0.0274
534,5.009,-0.91327,0.04532,-0.40389,-0.02736,-0.91327,0.04532,-0.40389,-0.02736
535,5.019,-0.91138,0.04566,-0.40812,-0.0273,-0.91138,0.04566,-0.40812,-0.0273
536,5.029,-0.90945,0.04603,-0.41235,-0.02723,-0.90945,0.04603,-0.41235,-0.02723
537,5.039,-0.90751,0.04645,-0.41657,-0.02716,-0.90751,0.04645,-0.41657,-0.02716
538,5.049,-0.90554,0.0469,-0.42079,-0.0271,-0.90554,0.0469,-0.42079,-0.0271
539,5.059,-0.90355,0.04739,-0.42499,-0.02704,-0.90355,0.04739,-0.42499,-0.02704
540,5.069,-0.90155,0.04792,-0.42916,-0.02698,-0.90155,0.04792,-0.42916,-0.02698
541,5.079,-0.89953,0.0485,-0.43331,-0.02692,-0.89953,0.0485,-0.43331,-0.02692
542,5.089,-0.89749,0.04912,-0.43747,-0.02685,-0.89749,0.04912,-0.43747,-0.02685
543,5.099,-0.89543,0.04978,-0.4416,-0.0268,-0.89543,0.04978,-0.4416,-0.0268
544,5.109,-0.89335,0.05048,-0.44572,-0.02674,-0.89335,0.05048,-0.44572,-0.02674
545,5.119,-0.89126,0.05121,-0.4498,-0.02668,-0.89126,0.05121,-0.4498,-0.02668
546,5.129,-0.88916,0.05196,-0.45386,-0.02661,-0.88916,0.05196,-0.45386,-0.02661
547,5.139,-0.88704,0.05273,-0.4579,-0.02652,-0.88704,0.05273,-0.4579,-0.02652
548,5.149,-0.88491,0.05351,-0.46192,-0.02641,-0.88491,0.05351,-0.46192,-0.02641
549,5.159,-0.88275,0.0543,-0.46595,-0.02627,-0.88275,0.0543,-0.46595,-0.02627
550,5.169,-0.88057,0.0551,-0.46999,-0.02608,-0.88057,0.0551,-0.46999,-0.02608
551,5.179,-0.87835,0.05592,-0.47403,-0.02585,-0.87835,0.05592,-0.47403,-0.02585
552,5.189,-0.87611,0.05676,-0.47807,-0.02556,-0.87611,0.05676,-0.47807,-0.02556
553,5.199,-0.87387,0.0576,-0.48208,-0.02521,-0.87387,0.0576,-0.48208,-0.02521
554,5.209,-0.87161,0.05846,-0.48607,-0.0248,-0.87161,0.05846,-0.48607,-0.0248
555,5.219,-0.86936,0.05933,-0.49,-0.02434,-0.86936,0.05933,-0.49,-0.02434
556,5.229,-0.86711,0.06021,-0.49389,-0.02383,-0.86711,0.06021,-0.49389,-0.02383
557,5.239,-0.86486,0.06109,-0.49773,-0.02327,-0.86486,0.06109,-0.49773,-0.02327
558,5.249,-0.86261,0.06197,-0.50155,-0.02265,-0.86261,0.06197,-0.50155,-0.02265
559,5.259,-0.86035,0.06285,-0.50534,-0.02199,-0.86035,0.06285,-0.50534,-0.02199
560,5.269,-0.85809,0.06372,-0.50909,-0.02127,-0.85809,0.06372,-0.50909,-0.02127
